,airline_name,crawling_date,departure_airport,destination_airport,date,travel_duration,departure_time,arrival_time,transit,transit_duration,price,tavg_departure,tmin_departure,tmax_departure,prcp_departure,wdir_departure,wspd_departure,wpgt_departure,pres_departure,tavg_destination,tmin_destination,tmax_destination,prcp_destination,wdir_destination,wspd_destination,wpgt_destination,pres_destination,Open,High,Low,Close,Adj Close,Volume
281,Lufthansa,2024-08-13,FRA,SAW,2024-08-14,03:00,09:05,13:05,False,00:00,243.65,23.9,19.7,29.8,0.0,268.0,8.7,22.2,1010.9,29.2,25.5,35.0,0.0,57.0,32.3,,1011.6,5.558000087738037,5.618000030517578,5.5320000648498535,5.547999858856201,5.547999858856201,2964402.0
282,QatarAirways,2024-08-13,FRA,LHR,2024-08-14,18:20,20:50,14:10,True,05:10,1.158,23.9,19.7,29.8,0.0,268.0,8.7,22.2,1010.9,19.6,15.7,24.0,0.4,233.0,8.3,25.9,1013.1,,,,,,
283,Lufthansa,2024-08-13,FRA,DXB,2024-08-14,25:25,17:40,21:05,True,14:55,979.11,23.9,19.7,29.8,0.0,268.0,8.7,22.2,1010.9,37.9,34.0,44.0,0.0,74.0,17.1,,999.3,5.558000087738037,5.618000030517578,5.5320000648498535,5.547999858856201,5.547999858856201,2964402.0
284,KLM,2024-08-13,FRA,JFK,2024-08-14,10:55,14:15,19:10,True,01:30,2979.0,23.9,19.7,29.8,0.0,268.0,8.7,22.2,1010.9,25.9,18.2,31.1,0.0,354.0,8.0,,1017.4,7.730000019073486,7.794000148773193,7.546000003814697,7.610000133514404,7.610000133514404,751218.0
285,QatarAirways,2024-08-13,FRA,DXB,2024-08-14,11:25,20:50,10:15,True,04:10,600.0,23.9,19.7,29.8,0.0,268.0,8.7,22.2,1010.9,37.9,34.0,44.0,0.0,74.0,17.1,,999.3,,,,,,
286,Lufthansa,2024-08-13,FRA,PVG,2024-08-14,12:15,15:00,09:15,False,00:00,1521.76,23.9,19.7,29.8,0.0,268.0,8.7,22.2,1010.9,31.5,26.0,35.0,0.0,82.0,13.3,,1006.5,5.558000087738037,5.618000030517578,5.5320000648498535,5.547999858856201,5.547999858856201,2964402.0
287,Lufthansa,2024-08-13,FRA,JFK,2024-08-14,10:55,07:50,12:45,True,01:15,1601.39,23.9,19.7,29.8,0.0,268.0,8.7,22.2,1010.9,25.9,18.2,31.1,0.0,354.0,8.0,,1017.4,5.558000087738037,5.618000030517578,5.5320000648498535,5.547999858856201,5.547999858856201,2964402.0
288,Lufthansa,2024-08-14,FRA,PVG,2024-08-15,12:15,15:00,09:15,False,00:00,1521.76,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,30.5,27.0,34.0,0.3,46.0,11.5,,1006.3,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
289,QatarAirways,2024-08-14,FRA,BER,2024-08-15,34:50,20:30,07:20,True,22:50,1.129,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,23.6,20.0,27.6,0.0,260.0,10.2,27.8,1014.2,,,,,,
290,QatarAirways,2024-08-14,FRA,HAM,2024-08-15,17:40,20:30,14:10,True,05:10,1.166,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,20.5,17.1,24.7,0.0,237.0,9.0,27.7,1014.5,,,,,,
291,QatarAirways,2024-08-14,FRA,LHR,2024-08-15,18:40,20:30,14:10,True,05:30,1.178,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,18.5,13.5,22.3,0.0,224.0,20.3,53.7,1014.8,,,,,,
292,QatarAirways,2024-08-14,FRA,SAW,2024-08-15,14:40,20:30,12:10,True,04:25,1.008,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,27.3,24.0,32.0,0.0,56.0,27.3,,1014.3,,,,,,
293,QatarAirways,2024-08-14,FRA,DXB,2024-08-15,22:55,20:30,21:25,True,15:40,495.0,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,37.5,33.7,43.0,0.0,24.0,16.1,,998.8,,,,,,
294,KLM,2024-08-14,FRA,BER,2024-08-15,04:30,07:00,11:30,True,02:05,1296.0,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,23.6,20.0,27.6,0.0,260.0,10.2,27.8,1014.2,7.593999862670898,7.834000110626221,7.519999980926514,7.74399995803833,7.74399995803833,964646.0
295,KLM,2024-08-14,FRA,HAM,2024-08-15,04:25,07:00,11:25,True,02:10,1295.0,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,20.5,17.1,24.7,0.0,237.0,9.0,27.7,1014.5,7.593999862670898,7.834000110626221,7.519999980926514,7.74399995803833,7.74399995803833,964646.0
296,KLM,2024-08-14,FRA,LHR,2024-08-15,10:15,07:00,16:15,True,07:45,548.0,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,18.5,13.5,22.3,0.0,224.0,20.3,53.7,1014.8,7.593999862670898,7.834000110626221,7.519999980926514,7.74399995803833,7.74399995803833,964646.0
297,KLM,2024-08-14,FRA,PMI,2024-08-15,09:05,07:00,16:05,True,05:25,401.0,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,23.2,21.8,27.0,9.8,36.0,7.6,,1013.8,7.593999862670898,7.834000110626221,7.519999980926514,7.74399995803833,7.74399995803833,964646.0
298,KLM,2024-08-14,FRA,SAW,2024-08-15,08:05,07:00,16:05,True,03:30,559.0,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,27.3,24.0,32.0,0.0,56.0,27.3,,1014.3,7.593999862670898,7.834000110626221,7.519999980926514,7.74399995803833,7.74399995803833,964646.0
299,KLM,2024-08-14,FRA,JFK,2024-08-15,12:10,07:00,13:10,True,02:40,2973.0,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,26.3,19.8,31.0,0.0,298.0,7.7,,1017.5,7.593999862670898,7.834000110626221,7.519999980926514,7.74399995803833,7.74399995803833,964646.0
300,KLM,2024-08-14,FRA,PVG,2024-08-15,29:50,11:45,23:35,True,14:15,1649.0,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,30.5,27.0,34.0,0.3,46.0,11.5,,1006.3,7.593999862670898,7.834000110626221,7.519999980926514,7.74399995803833,7.74399995803833,964646.0
301,Lufthansa,2024-08-14,FRA,JFK,2024-08-15,11:30,07:50,13:20,True,01:25,1601.31,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,26.3,19.8,31.0,0.0,298.0,7.7,,1017.5,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
302,KLM,2024-08-14,FRA,MUC,2024-08-15,06:45,10:15,17:00,True,04:05,789.0,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,22.4,16.7,28.2,0.0,38.0,6.5,23.8,1016.4,7.593999862670898,7.834000110626221,7.519999980926514,7.74399995803833,7.74399995803833,964646.0
303,KLM,2024-08-14,FRA,DXB,2024-08-15,14:00,07:00,23:00,True,06:10,659.0,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,37.5,33.7,43.0,0.0,24.0,16.1,,998.8,7.593999862670898,7.834000110626221,7.519999980926514,7.74399995803833,7.74399995803833,964646.0
304,Lufthansa,2024-08-14,FRA,PVG,2024-08-15,12:15,15:00,09:15,False,00:00,1521.76,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,30.5,27.0,34.0,0.3,46.0,11.5,,1006.3,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
305,Lufthansa,2024-08-14,FRA,MUC,2024-08-15,00:55,07:15,08:10,False,00:00,141.0,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,22.4,16.7,28.2,0.0,38.0,6.5,23.8,1016.4,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
306,Lufthansa,2024-08-14,FRA,MUC,2024-08-15,00:55,07:15,08:10,False,00:00,141.0,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,22.4,16.7,28.2,0.0,38.0,6.5,23.8,1016.4,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
307,Lufthansa,2024-08-14,FRA,HAM,2024-08-15,01:05,20:15,21:20,False,00:00,313.08,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,20.5,17.1,24.7,0.0,237.0,9.0,27.7,1014.5,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
308,Lufthansa,2024-08-14,FRA,LHR,2024-08-15,01:25,08:15,08:40,False,00:00,235.6,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,18.5,13.5,22.3,0.0,224.0,20.3,53.7,1014.8,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
309,Lufthansa,2024-08-14,FRA,BER,2024-08-15,01:10,21:15,22:25,False,00:00,333.6,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,23.6,20.0,27.6,0.0,260.0,10.2,27.8,1014.2,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
310,Lufthansa,2024-08-14,FRA,JFK,2024-08-15,11:30,07:50,13:20,True,01:25,1601.31,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,26.3,19.8,31.0,0.0,298.0,7.7,,1017.5,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
311,Lufthansa,2024-08-14,FRA,DXB,2024-08-15,11:15,07:50,21:05,True,03:55,911.94,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,37.5,33.7,43.0,0.0,24.0,16.1,,998.8,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
312,Lufthansa,2024-08-14,FRA,SAW,2024-08-15,03:00,09:05,13:05,False,00:00,243.65,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,27.3,24.0,32.0,0.0,56.0,27.3,,1014.3,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
313,Lufthansa,2024-08-14,FRA,PMI,2024-08-15,02:05,10:20,12:25,False,00:00,315.98,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,23.2,21.8,27.0,9.8,36.0,7.6,,1013.8,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
314,Lufthansa,2024-08-14,FRA,BER,2024-08-15,01:10,21:15,22:25,False,00:00,333.6,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,23.6,20.0,27.6,0.0,260.0,10.2,27.8,1014.2,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
315,Lufthansa,2024-08-14,FRA,HAM,2024-08-15,01:05,20:15,21:20,False,00:00,313.08,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,20.5,17.1,24.7,0.0,237.0,9.0,27.7,1014.5,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
316,Lufthansa,2024-08-14,FRA,DXB,2024-08-15,11:15,07:50,21:05,True,03:55,911.94,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,37.5,33.7,43.0,0.0,24.0,16.1,,998.8,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
317,Lufthansa,2024-08-14,FRA,LHR,2024-08-15,01:25,08:15,08:40,False,00:00,235.6,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,18.5,13.5,22.3,0.0,224.0,20.3,53.7,1014.8,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
318,Lufthansa,2024-08-14,FRA,PMI,2024-08-15,02:05,10:20,12:25,False,00:00,315.98,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,23.2,21.8,27.0,9.8,36.0,7.6,,1013.8,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
319,Lufthansa,2024-08-14,FRA,SAW,2024-08-15,03:00,09:05,13:05,False,00:00,243.65,23.5,18.3,29.3,0.0,253.0,7.4,20.4,1016.7,27.3,24.0,32.0,0.0,56.0,27.3,,1014.3,5.556000232696533,5.625999927520752,5.510000228881836,5.579999923706055,5.579999923706055,3267790.0
320,Lufthansa,2024-08-15,FRA,BER,2024-08-16,01:10,21:15,22:25,False,00:00,177.6,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,23.0,17.1,28.7,0.0,252.0,11.1,33.3,1014.9,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
321,Lufthansa,2024-08-15,FRA,MUC,2024-08-16,00:55,07:15,08:10,False,00:00,141.0,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,24.5,19.0,29.8,0.5,313.0,5.0,23.4,1015.1,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
322,QatarAirways,2024-08-15,FRA,BER,2024-08-16,17:25,20:30,13:55,True,05:30,972.0,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,23.0,17.1,28.7,0.0,252.0,11.1,33.3,1014.9,,,,,,
323,QatarAirways,2024-08-15,FRA,HAM,2024-08-16,14:35,17:15,07:50,True,02:05,5.272,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,19.8,16.8,22.3,1.9,227.0,13.0,40.7,1013.8,,,,,,
324,QatarAirways,2024-08-15,FRA,LHR,2024-08-16,14:10,17:15,06:25,True,00:00,1.236,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,19.1,15.4,23.0,0.4,276.0,11.2,29.6,1014.7,,,,,,
325,QatarAirways,2024-08-15,FRA,SAW,2024-08-16,11:40,17:15,05:55,True,01:25,1.037,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,26.2,22.0,30.0,0.0,59.0,23.7,,1015.2,,,,,,
326,QatarAirways,2024-08-15,FRA,DXB,2024-08-16,11:45,20:30,10:15,True,04:30,582.0,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,37.4,35.0,41.1,0.0,18.0,11.5,,995.9,,,,,,
327,Lufthansa,2024-08-15,FRA,PVG,2024-08-16,12:15,15:00,09:15,False,00:00,1521.76,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,30.7,27.0,35.0,1.6,62.0,11.8,,1006.9,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
328,Lufthansa,2024-08-15,FRA,HAM,2024-08-16,01:05,20:15,21:20,False,00:00,313.08,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,19.8,16.8,22.3,1.9,227.0,13.0,40.7,1013.8,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
329,Lufthansa,2024-08-15,FRA,DXB,2024-08-16,11:15,07:50,21:05,True,03:55,919.91,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,37.4,35.0,41.1,0.0,18.0,11.5,,995.9,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
330,Lufthansa,2024-08-15,FRA,JFK,2024-08-16,10:55,07:50,12:45,True,01:15,1601.19,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,25.9,22.8,31.0,0.0,262.0,7.7,,1017.2,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
331,Lufthansa,2024-08-15,FRA,PMI,2024-08-16,02:10,09:05,11:15,False,00:00,315.98,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,24.2,21.0,28.0,4.9,355.0,8.7,,1014.5,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
332,Lufthansa,2024-08-15,FRA,LHR,2024-08-16,01:25,08:15,08:40,False,00:00,235.62,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,19.1,15.4,23.0,0.4,276.0,11.2,29.6,1014.7,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
333,Lufthansa,2024-08-15,FRA,PMI,2024-08-16,02:10,09:05,11:15,False,00:00,315.98,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,24.2,21.0,28.0,4.9,355.0,8.7,,1014.5,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
334,Lufthansa,2024-08-15,FRA,SAW,2024-08-16,03:00,09:05,13:05,False,00:00,243.65,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,26.2,22.0,30.0,0.0,59.0,23.7,,1015.2,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
335,Lufthansa,2024-08-15,FRA,DXB,2024-08-16,11:15,07:50,21:05,True,03:55,919.91,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,37.4,35.0,41.1,0.0,18.0,11.5,,995.9,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
336,Lufthansa,2024-08-15,FRA,JFK,2024-08-16,10:55,07:50,12:45,True,01:15,1601.19,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,25.9,22.8,31.0,0.0,262.0,7.7,,1017.2,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
337,Lufthansa,2024-08-15,FRA,PVG,2024-08-16,12:15,15:00,09:15,False,00:00,1521.76,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,30.7,27.0,35.0,1.6,62.0,11.8,,1006.9,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
338,Lufthansa,2024-08-15,FRA,SAW,2024-08-16,03:00,09:05,13:05,False,00:00,243.65,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,26.2,22.0,30.0,0.0,59.0,23.7,,1015.2,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
339,KLM,2024-08-15,FRA,HAM,2024-08-16,04:25,10:20,11:25,True,02:10,1295.0,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,19.8,16.8,22.3,1.9,227.0,13.0,40.7,1013.8,7.78000020980835,7.800000190734863,7.668000221252441,7.75,7.75,587048.0
340,KLM,2024-08-15,FRA,MUC,2024-08-16,06:45,15:35,17:00,True,04:05,789.0,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,24.5,19.0,29.8,0.5,313.0,5.0,23.4,1015.1,7.78000020980835,7.800000190734863,7.668000221252441,7.75,7.75,587048.0
341,KLM,2024-08-15,FRA,LHR,2024-08-16,03:25,20:30,20:55,True,00:45,548.0,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,19.1,15.4,23.0,0.4,276.0,11.2,29.6,1014.7,7.78000020980835,7.800000190734863,7.668000221252441,7.75,7.75,587048.0
342,KLM,2024-08-15,FRA,BER,2024-08-16,03:30,12:30,13:45,True,01:00,1296.0,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,23.0,17.1,28.7,0.0,252.0,11.1,33.3,1014.9,7.78000020980835,7.800000190734863,7.668000221252441,7.75,7.75,587048.0
343,KLM,2024-08-15,FRA,SAW,2024-08-16,08:05,11:40,16:05,True,03:30,559.0,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,26.2,22.0,30.0,0.0,59.0,23.7,,1015.2,7.78000020980835,7.800000190734863,7.668000221252441,7.75,7.75,587048.0
344,KLM,2024-08-15,FRA,DXB,2024-08-16,09:15,14:20,23:00,True,01:20,2707.0,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,37.4,35.0,41.1,0.0,18.0,11.5,,995.9,7.78000020980835,7.800000190734863,7.668000221252441,7.75,7.75,587048.0
345,KLM,2024-08-15,FRA,JFK,2024-08-16,13:30,12:10,14:30,True,04:00,2973.0,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,25.9,22.8,31.0,0.0,262.0,7.7,,1017.2,7.78000020980835,7.800000190734863,7.668000221252441,7.75,7.75,587048.0
346,KLM,2024-08-15,FRA,PVG,2024-08-16,24:30,11:45,18:15,True,10:00,1616.0,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,30.7,27.0,35.0,1.6,62.0,11.8,,1006.9,7.78000020980835,7.800000190734863,7.668000221252441,7.75,7.75,587048.0
347,Lufthansa,2024-08-15,FRA,BER,2024-08-16,01:10,21:15,22:25,False,00:00,177.6,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,23.0,17.1,28.7,0.0,252.0,11.1,33.3,1014.9,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
348,Lufthansa,2024-08-15,FRA,HAM,2024-08-16,01:05,20:15,21:20,False,00:00,313.08,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,19.8,16.8,22.3,1.9,227.0,13.0,40.7,1013.8,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
349,Lufthansa,2024-08-15,FRA,MUC,2024-08-16,00:55,07:15,08:10,False,00:00,141.0,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,24.5,19.0,29.8,0.5,313.0,5.0,23.4,1015.1,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
350,Lufthansa,2024-08-15,FRA,LHR,2024-08-16,01:25,08:15,08:40,False,00:00,235.62,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,19.1,15.4,23.0,0.4,276.0,11.2,29.6,1014.7,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
351,KLM,2024-08-15,FRA,PMI,2024-08-16,14:50,19:55,10:45,True,11:30,497.0,24.2,20.0,30.0,0.0,240.0,10.0,25.9,1016.0,24.2,21.0,28.0,4.9,355.0,8.7,,1014.5,7.78000020980835,7.800000190734863,7.668000221252441,7.75,7.75,587048.0
352,Lufthansa,2024-08-16,FRA,DXB,2024-08-17,12:25,06:40,21:05,True,05:05,982.85,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,36.1,32.7,42.1,0.0,87.0,23.8,,996.1,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
353,Lufthansa,2024-08-16,FRA,SAW,2024-08-17,03:00,09:05,13:05,False,00:00,243.65,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,26.0,22.0,30.0,0.0,55.0,24.0,,1012.9,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
354,Lufthansa,2024-08-16,FRA,PMI,2024-08-17,02:10,04:50,07:00,False,00:00,315.98,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,27.2,23.0,31.0,0.2,338.0,10.7,,1014.4,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
355,Lufthansa,2024-08-16,FRA,JFK,2024-08-17,11:30,13:15,18:45,True,01:55,1484.87,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,23.7,22.0,26.1,0.1,134.0,10.8,,1015.9,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
356,Lufthansa,2024-08-16,FRA,MUC,2024-08-17,00:55,07:15,08:10,False,00:00,189.0,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,22.4,19.1,26.1,2.4,309.0,6.1,27.4,1012.5,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
357,Lufthansa,2024-08-16,FRA,HAM,2024-08-17,01:05,06:30,07:35,False,00:00,241.08,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,17.7,13.9,20.8,0.0,348.0,4.3,14.8,1013.4,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
358,Lufthansa,2024-08-16,FRA,BER,2024-08-17,01:10,06:45,07:55,False,00:00,177.6,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,22.3,18.7,26.6,0.0,298.0,8.8,25.9,1012.4,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
359,Lufthansa,2024-08-16,FRA,LHR,2024-08-17,01:40,21:30,22:10,False,00:00,276.65,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,16.8,11.3,22.6,0.0,284.0,9.2,22.2,1013.7,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
360,Lufthansa,2024-08-16,FRA,PVG,2024-08-17,12:15,15:00,09:15,False,00:00,1521.76,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,31.6,29.0,35.0,0.1,106.0,11.3,,1008.3,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
361,KLM,2024-08-16,FRA,MUC,2024-08-17,04:00,07:00,11:00,True,01:25,789.0,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,22.4,19.1,26.1,2.4,309.0,6.1,27.4,1012.5,7.78000020980835,7.800000190734863,7.668000221252441,7.75,7.75,587048.0
362,KLM,2024-08-16,FRA,PVG,2024-08-17,23:05,18:30,23:35,True,07:30,1578.0,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,31.6,29.0,35.0,0.1,106.0,11.3,,1008.3,7.78000020980835,7.800000190734863,7.668000221252441,7.75,7.75,587048.0
363,Lufthansa,2024-08-16,FRA,LHR,2024-08-17,01:40,21:30,22:10,False,00:00,276.65,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,16.8,11.3,22.6,0.0,284.0,9.2,22.2,1013.7,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
364,Lufthansa,2024-08-16,FRA,MUC,2024-08-17,00:55,07:15,08:10,False,00:00,189.0,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,22.4,19.1,26.1,2.4,309.0,6.1,27.4,1012.5,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
365,Lufthansa,2024-08-16,FRA,HAM,2024-08-17,01:05,06:30,07:35,False,00:00,241.08,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,17.7,13.9,20.8,0.0,348.0,4.3,14.8,1013.4,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
366,Lufthansa,2024-08-16,FRA,BER,2024-08-17,01:10,06:45,07:55,False,00:00,177.6,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,22.3,18.7,26.6,0.0,298.0,8.8,25.9,1012.4,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
367,KLM,2024-08-16,FRA,BER,2024-08-17,06:45,07:00,11:45,True,04:20,1296.0,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,22.3,18.7,26.6,0.0,298.0,8.8,25.9,1012.4,7.78000020980835,7.800000190734863,7.668000221252441,7.75,7.75,587048.0
368,Lufthansa,2024-08-16,FRA,DXB,2024-08-17,12:25,06:40,21:05,True,05:05,982.85,22.4,18.1,28.1,5.7,240.0,8.4,20.4,1013.1,36.1,32.7,42.1,0.0,87.0,23.8,,996.1,5.599999904632568,5.616000175476074,5.546000003814697,5.556000232696533,5.556000232696533,2802881.0
