airline_name,crawling_date,departure_airport,destination_airport,date,travel_duration,departure_time,arrival_time,transit,transit_duration,price
KLM,2024-08-12,FRA,DXB,13-08-2024,10:55,9:40,22:35,True,2:35,931
KLM,2024-08-12,FRA,SAW,13-08-2024,8:25,7:05,16:30,True,3:20,863
KLM,2024-08-12,FRA,PMI,13-08-2024,10:00,9:40,19:40,True,6:30,254
KLM,2024-08-12,FRA,LHR,13-08-2024,4:20,14:15,17:35,True,1:40,548
KLM,2024-08-12,FRA,MUC,13-08-2024,5:50,14:15,20:05,True,3:05,789
KLM,2024-08-12,FRA,HAM,13-08-2024,4:25,7:00,11:25,True,2:10,1295
KLM,2024-08-12,FRA,BER,13-08-2024,4:30,7:00,11:30,True,2:05,1296
Lufthansa,2024-08-12,FRA,MUC,13-08-2024,00:55,13:15,14:10,False,00:00,369.0
Lufthansa,2024-08-12,FRA,LHR,13-08-2024,01:25,08:15,08:40,False,00:00,235.52
Lufthansa,2024-08-12,FRA,PMI,13-08-2024,02:05,10:20,12:25,False,00:00,315.98
QatarAirways,2024-08-12,FRA,SAW,13-08-2024,14:40,20:30,12:10,True,4:25,1009
Lufthansa,2024-08-12,FRA,DXB,13-08-2024,22:05,21:00,21:05,True,13:35,952.03
Lufthansa,2024-08-12,FRA,JFK,13-08-2024,10:55,07:50,12:45,True,01:15,1601.42
Lufthansa,2024-08-12,FRA,PVG,13-08-2024,12:15,15:00,09:15,False,00:00,1521.76
KLM,2024-08-12,FRA,JFK,13-08-2024,9:00,11:50,14:50,False,0:00,2980
Lufthansa,2024-08-12,FRA,SAW,13-08-2024,03:00,09:05,13:05,False,00:00,243.65
QatarAirways,2024-08-12,FRA,DXB,13-08-2024,11:45,20:30,10:15,True,4:30,671
AustrianAirlines,2024-08-12,FRA,JFK,13-08-2024,10:55,07:50,12:45,True,01:15,1601.42
AustrianAirlines,2024-08-12,FRA,BER,13-08-2024,01:10,17:45,18:55,False,00:00,333.6
AustrianAirlines,2024-08-12,FRA,HAM,13-08-2024,01:05,20:15,21:20,False,00:00,313.08
AustrianAirlines,2024-08-12,FRA,MUC,13-08-2024,00:55,13:15,14:10,False,00:00,369.0
AustrianAirlines,2024-08-12,FRA,LHR,13-08-2024,01:25,08:15,08:40,False,00:00,235.52
AustrianAirlines,2024-08-12,FRA,PMI,13-08-2024,02:05,10:20,12:25,False,00:00,315.98
AustrianAirlines,2024-08-12,FRA,SAW,13-08-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,2024-08-12,FRA,DXB,13-08-2024,22:05,21:00,21:05,True,13:35,952.03
AustrianAirlines,2024-08-12,FRA,PVG,13-08-2024,12:15,15:00,09:15,False,00:00,1521.76
Lufthansa,2024-08-13,FRA,DXB,14-08-2024,25:25,17:40,21:05,True,14:55,979.11
Lufthansa,2024-08-13,FRA,SAW,14-08-2024,03:00,09:05,13:05,False,00:00,243.65
Lufthansa,2024-08-13,FRA,PMI,14-08-2024,02:05,10:20,12:25,False,00:00,315.98
KLM,2024-08-13,FRA,DXB,14-08-2024,25:05,08:15,09:40,True,10:55,677.0
Lufthansa,2024-08-13,FRA,MUC,14-08-2024,00:55,13:15,14:10,False,00:00,369.0
Lufthansa,2024-08-13,FRA,JFK,14-08-2024,10:55,07:50,12:45,True,01:15,1601.39
Lufthansa,2024-08-13,FRA,LHR,14-08-2024,01:25,08:15,08:40,False,00:00,235.6
Lufthansa,2024-08-13,FRA,PVG,14-08-2024,12:15,15:00,09:15,False,00:00,1521.76
KLM,2024-08-13,FRA,HAM,14-08-2024,03:35,16:50,17:50,True,01:15,1295.0
QatarAirways,2024-08-13,FRA,BER,14-08-2024,17:05,20:50,13:55,True,05:10,1.507
KLM,2024-08-13,FRA,PVG,14-08-2024,20:15,11:45,14:00,True,05:45,4550.0
KLM,2024-08-13,FRA,BER,14-08-2024,03:30,20:45,22:00,True,01:00,1296.0
KLM,2024-08-13,FRA,SAW,14-08-2024,16:20,07:25,11:50,True,11:40,1267.0
